,entity_id,city,state,county,primary_subject,poverty,grade,start_time,end_time,type,price,reach,date,eligible_double_your_impact_match,school_charter,school_magnet,temp_label
877,42b1af9e0db2279bb6ad640a736775da,hyrum,ut,cache,special needs,high,pre,2013-03-21 00:00:00.000000,2019-06-19 22:23:24.884365,technology,646.46,30.0,2013-03-21 00:00:00.000000,1,0,0,train
878,42c8043bf647a0f32977e5d0c0c85fd4,lagrange,me,penobscot,literature & writing,high,pre,2012-12-17 00:00:00.000000,2019-06-19 22:23:24.884365,other,198.06,14.0,2012-12-17 00:00:00.000000,0,0,0,train
879,42cbde52857231791cb1f20ed9aa44fa,roaring river,nc,wilkes,history & geography,highest,primary,2012-08-30 00:00:00.000000,2019-06-19 22:23:24.884365,other,343.75,240.0,2012-08-30 00:00:00.000000,0,0,0,train
880,42cf64f4206aa702c10b3384c36ef915,chicago,il,cook,performing arts,highest,primary,2013-01-27 00:00:00.000000,2019-06-19 22:23:24.884365,other,447.21,40.0,2013-01-27 00:00:00.000000,0,0,1,train
881,42dc8ef0d467a2a067ac0718d2f09983,los angeles,ca,los angeles,mathematics,high,middle,2012-01-14 00:00:00.000000,2019-06-19 22:23:24.884365,supplies,562.81,47.0,2012-01-14 00:00:00.000000,1,0,0,train
882,42f9bb1c638030f6df6e1fcd8a6aaa9f,durham,nc,durham,literature & writing,high,high,2013-04-07 00:00:00.000000,2019-06-19 22:23:24.884365,technology,646.44,100.0,2013-04-07 00:00:00.000000,0,0,0,train
883,4312410a0adb3670f145575a3eb8bce0,montrose,co,montrose,sports,moderate,high,2012-03-13 00:00:00.000000,2019-06-19 22:23:24.884365,other,1044.55,60.0,2012-03-13 00:00:00.000000,0,0,0,train
884,4315ccddef76e2e7b0a5d121636eb452,las vegas,nv,clark,literacy,highest,pre,2012-10-07 00:00:00.000000,2019-06-19 22:23:24.884365,other,458.14,20.0,2012-10-07 00:00:00.000000,1,0,0,train
885,4342fd2211a0755ba93110dbad9aacb1,garden grove,ca,orange,environmental science,highest,primary,2012-09-06 00:00:00.000000,2019-06-19 22:23:24.884365,technology,2113.22,45.0,2012-09-06 00:00:00.000000,0,0,0,train
886,43436b098c8f6701f94f39729b1a15a8,richmond,ky,madison,music,high,primary,2012-12-27 00:00:00.000000,2019-06-19 22:23:24.884365,technology,944.96,575.0,2012-12-27 00:00:00.000000,0,0,0,train
887,434e55074a1f1a3680a57a158f0c0050,carteret,nj,middlesex,early development,highest,pre,2013-01-18 00:00:00.000000,2019-06-19 22:23:24.884365,supplies,971.66,21.0,2013-01-18 00:00:00.000000,1,0,0,train
888,43876fd91cf04ad29ec3ca43049c4612,brooklyn,ny,kings (brooklyn),environmental science,highest,pre,2013-01-06 00:00:00.000000,2019-06-19 22:23:24.884365,books,177.95,24.0,2013-01-06 00:00:00.000000,1,0,0,train
889,43aa70f75500e19f48607cfeca58b22b,indianapolis,in,marion,literacy,highest,pre,2012-04-01 00:00:00.000000,2019-06-19 22:23:24.884365,books,482.75,25.0,2012-04-01 00:00:00.000000,1,0,0,train
890,43ad3681f0057498555c6dad5d00175a,mckinney,tx,collin,visual arts,highest,primary,2012-10-06 00:00:00.000000,2019-06-19 22:23:24.884365,supplies,283.22,400.0,2012-10-06 00:00:00.000000,1,0,0,train
891,43cc76ae21cefa73f0b8b27dffd4aeac,brooklyn,ny,kings (brooklyn),literacy,highest,middle,2012-08-11 00:00:00.000000,2019-06-19 22:23:24.884365,technology,3166.26,32.0,2012-08-11 00:00:00.000000,0,0,1,train
892,43cc76ae21cefa73f0b8b27dffd4aeac,brooklyn,ny,kings (brooklyn),literacy,highest,middle,2012-08-11 00:00:00.000000,2019-06-19 22:23:24.884365,books,248.45,90.0,2012-10-25 00:00:00.000000,0,0,1,train
893,43d5f6455425b0c83c01a19827a552ca,san jose,ca,santa clara,applied sciences,moderate,high,2012-08-15 00:00:00.000000,2019-06-19 22:23:24.884365,technology,255.42,130.0,2012-08-15 00:00:00.000000,0,0,1,train
894,442cff1ac9ba42e5dfcbbe3d924f4c07,milwaukee,wi,milwaukee,literacy,highest,pre,2012-01-20 00:00:00.000000,2019-06-19 22:23:24.884365,technology,536.02,18.0,2012-01-20 00:00:00.000000,0,0,0,train
895,4452c8832e2083c142f934b75bf1f41f,los angeles,ca,los angeles,mathematics,moderate,primary,2012-01-30 00:00:00.000000,2019-06-19 22:23:24.884365,supplies,338.15,27.0,2012-01-30 00:00:00.000000,1,0,0,train
896,445ffce7f052ad97f891170fefd3da3a,fenton,mi,genesee,mathematics,moderate,pre,2013-04-02 00:00:00.000000,2019-06-19 22:23:24.884365,technology,2692.21,27.0,2013-04-02 00:00:00.000000,0,0,0,train
897,445ffce7f052ad97f891170fefd3da3a,fenton,mi,genesee,health & wellness,moderate,pre,2013-04-02 00:00:00.000000,2019-06-19 22:23:24.884365,technology,2692.21,27.0,2013-04-02 00:00:00.000000,0,0,0,train
898,44680b91c444b1f924b9b816e3aab158,olathe,ks,johnson,literature & writing,high,middle,2012-06-10 00:00:00.000000,2019-06-19 22:23:24.884365,technology,336.2,140.0,2012-06-10 00:00:00.000000,0,0,0,train
899,447dfaca0d1bafb52e776cde19e1afe5,sunnyvale,ca,santa clara,literacy,moderate,primary,2012-09-29 00:00:00.000000,2019-06-19 22:23:24.884365,technology,624.0,28.0,2012-09-29 00:00:00.000000,0,0,0,train
900,449ec0810697a4991cf3ff7a6ef97b48,lebanon,tn,wilson,literacy,highest,pre,2012-09-03 00:00:00.000000,2019-06-19 22:23:24.884365,technology,989.39,100.0,2012-09-03 00:00:00.000000,0,0,0,train
901,449ec0810697a4991cf3ff7a6ef97b48,lebanon,tn,wilson,literature & writing,highest,pre,2012-09-03 00:00:00.000000,2019-06-19 22:23:24.884365,technology,989.39,100.0,2012-09-03 00:00:00.000000,0,0,0,train
902,449ec0810697a4991cf3ff7a6ef97b48,lebanon,tn,wilson,literacy,highest,pre,2012-09-03 00:00:00.000000,2019-06-19 22:23:24.884365,other,470.91,30.0,2012-10-19 00:00:00.000000,0,0,0,train
903,449ec0810697a4991cf3ff7a6ef97b48,lebanon,tn,wilson,literature & writing,highest,pre,2012-09-03 00:00:00.000000,2019-06-19 22:23:24.884365,other,470.91,30.0,2012-10-19 00:00:00.000000,0,0,0,train
904,44aac6546c0bc2620e12ea0bb53877d3,gresham,or,multnomah,civics & government,high,pre,2012-11-04 00:00:00.000000,2019-06-19 22:23:24.884365,other,229.31,32.0,2012-11-04 00:00:00.000000,0,0,0,train
905,44b2746863f7615eabd6c33965b7948a,sacramento,ca,sacramento,literature & writing,highest,pre,2013-03-29 00:00:00.000000,2019-06-19 22:23:24.884365,technology,1090.8,25.0,2013-03-29 00:00:00.000000,0,0,0,train
906,44c77df3b558b6d8a1b8bf681c39bf2f,jersey city,nj,hudson,visual arts,highest,high,2012-10-26 00:00:00.000000,2019-06-19 22:23:24.884365,supplies,248.0,60.0,2012-10-26 00:00:00.000000,0,0,1,train
907,44d775a585506898bb7a25d1b604b20f,gloversville,ny,fulton,literature & writing,highest,middle,2012-08-07 00:00:00.000000,2019-06-19 22:23:24.884365,supplies,234.53,100.0,2012-08-07 00:00:00.000000,0,0,0,train
908,44e9a2e2128433fbfeb1baff717db564,brooklyn,ny,kings (brooklyn),special needs,highest,primary,2012-07-12 00:00:00.000000,2019-06-19 22:23:24.884365,supplies,293.99,12.0,2012-07-12 00:00:00.000000,1,0,0,train
909,44eea02e6bb7d4a406ac8289ef9e7769,durham,nc,durham,literacy,high,pre,2012-03-16 00:00:00.000000,2019-06-19 22:23:24.884365,supplies,246.64,22.0,2012-03-16 00:00:00.000000,0,0,0,train
910,44eea02e6bb7d4a406ac8289ef9e7769,durham,nc,durham,literacy,high,pre,2012-03-16 00:00:00.000000,2019-06-19 22:23:24.884365,supplies,221.52,23.0,2012-08-25 00:00:00.000000,1,0,0,train
911,44f2e8c6710e9e8e7dc9ccd48bc8ab71,philadelphia,pa,philadelphia,history & geography,highest,high,2012-09-02 00:00:00.000000,2019-06-19 22:23:24.884365,technology,944.99,90.0,2012-09-02 00:00:00.000000,0,1,0,train
912,452d0d8761401262778bfc5a73509b0e,kansas city,mo,jackson,literacy,high,pre,2013-03-06 00:00:00.000000,2019-06-19 22:23:24.884365,books,781.07,25.0,2013-03-06 00:00:00.000000,1,1,0,train
913,45563d06374b43af1bdfba81e169db9f,new caney,tx,montgomery,literacy,high,primary,2012-05-20 00:00:00.000000,2019-06-19 22:23:24.884365,technology,1056.49,30.0,2012-05-20 00:00:00.000000,0,0,0,train
914,455689f7a76abf0ad8fc9568823ee56a,roxbury,ma,suffolk,literacy,highest,high,2012-05-11 00:00:00.000000,2019-06-19 22:23:24.884365,books,239.88,30.0,2012-05-11 00:00:00.000000,0,1,0,train
915,4591e10f4406b66800e8f2d11d1f8df7,elyria,oh,lorain,special needs,high,middle,2012-05-10 00:00:00.000000,2019-06-19 22:23:24.884365,supplies,281.22,7.0,2012-05-10 00:00:00.000000,0,0,0,train
916,45a8ccb69c38d1ac44a7b17cf22da92e,lambert,ms,quitman,literature & writing,highest,pre,2012-09-10 00:00:00.000000,2019-06-19 22:23:24.884365,technology,588.51,22.0,2012-09-10 00:00:00.000000,0,0,0,train
917,45ca4c7b135f628a93c1569984c8d183,bronx,ny,bronx,performing arts,highest,primary,2013-02-15 00:00:00.000000,2019-06-19 22:23:24.884365,supplies,716.87,350.0,2013-02-15 00:00:00.000000,0,0,0,train
918,45d94dbb1e7a89abf1ef8d860ab550e2,richmond,va,chesterfield,literature & writing,high,primary,2012-07-28 00:00:00.000000,2019-06-19 22:23:24.884365,books,250.11,25.0,2012-07-28 00:00:00.000000,0,0,0,train
919,4608034f1f34c0212a3647b9f94c65e5,miami,fl,miami-dade,literacy,highest,high,2012-10-13 00:00:00.000000,2019-06-19 22:23:24.884365,technology,527.04,550.0,2012-10-13 00:00:00.000000,1,0,1,train
920,462270f5d5c212162fcab11afa2623cb,brooklyn,ny,kings (brooklyn),health & life science,highest,pre,2012-03-06 00:00:00.000000,2019-06-19 22:23:24.884365,other,173.09,22.0,2012-03-06 00:00:00.000000,1,0,1,train
921,46339142b9faef1141e973b0c30fd3ff,batesburg,sc,lexington,literature & writing,highest,high,2013-02-17 00:00:00.000000,2019-06-19 22:23:24.884365,books,545.47,52.0,2013-02-17 00:00:00.000000,0,0,0,train
922,463bb70665f9f410ba0cb44a3b17f15f,washington,dc,district of columbia,mathematics,high,pre,2012-11-17 00:00:00.000000,2019-06-19 22:23:24.884365,supplies,212.22,150.0,2012-11-17 00:00:00.000000,0,1,0,train
923,464689120c9cec621d3ab3f7bdd4899c,reseda,ca,los angeles,early development,highest,pre,2012-02-04 00:00:00.000000,2019-06-19 22:23:24.884365,supplies,347.71,36.0,2012-02-04 00:00:00.000000,0,0,0,train
924,4648765e077e0d465cefc6f1da219fed,paterson,nj,passaic,college & career prep,highest,pre,2012-12-13 00:00:00.000000,2019-06-19 22:23:24.884365,technology,670.32,800.0,2012-12-13 00:00:00.000000,0,0,0,train
925,4648765e077e0d465cefc6f1da219fed,paterson,nj,passaic,college & career prep,highest,primary,2012-12-13 00:00:00.000000,2019-06-19 22:23:24.884365,technology,670.32,800.0,2012-12-13 00:00:00.000000,0,0,0,train
926,46562aa9c91b88ca79c818d8864083d1,kensett,ar,white,environmental science,highest,primary,2012-02-18 00:00:00.000000,2019-06-19 22:23:24.884365,supplies,529.49,112.0,2012-02-18 00:00:00.000000,0,0,0,train
927,465e84f2dc3b3b290d58aeaed49dc876,oakland,ca,alameda,literacy,highest,middle,2012-10-05 00:00:00.000000,2019-06-19 22:23:24.884365,books,695.55,54.0,2012-10-05 00:00:00.000000,0,0,0,train
928,46631c71cb85dc037f4790d8dde56bba,san francisco,ca,san francisco,literacy,highest,primary,2012-02-05 00:00:00.000000,2019-06-19 22:23:24.884365,technology,706.16,94.0,2012-02-05 00:00:00.000000,1,1,0,train
929,46921754c371b818bb055c88e52c17bb,reseda,ca,los angeles,literacy,highest,pre,2012-08-21 00:00:00.000000,2019-06-19 22:23:24.884365,supplies,371.15,8.0,2012-08-21 00:00:00.000000,1,0,0,train
930,46a39360604529d49128f343b7ea5e57,wilmington,ca,los angeles,literacy,highest,pre,2012-02-02 00:00:00.000000,2019-06-19 22:23:24.884365,other,930.09,24.0,2012-02-02 00:00:00.000000,1,0,0,train
931,46c636149a49c2ba805443dbcf4b694c,west bend,wi,washington,character education,moderate,middle,2012-04-30 00:00:00.000000,2019-06-19 22:23:24.884365,trips,5713.24,900.0,2012-04-30 00:00:00.000000,0,0,0,train
932,46e1b5b54e9d4986887fd483db2e7198,bronx,ny,bronx,literacy,highest,primary,2012-05-20 00:00:00.000000,2019-06-19 22:23:24.884365,books,364.31,42.0,2012-05-20 00:00:00.000000,0,0,0,train
933,46e7f19a5d2d6f9a49266267598bcb4a,winston salem,nc,forsyth,history & geography,highest,middle,2012-09-04 00:00:00.000000,2019-06-19 22:23:24.884365,books,446.92,330.0,2012-09-04 00:00:00.000000,1,0,0,train
934,46f42208e4a48170d6ffd843de2be482,tampa,fl,hillsborough,environmental science,moderate,primary,2012-11-30 00:00:00.000000,2019-06-19 22:23:24.884365,other,1009.88,44.0,2012-11-30 00:00:00.000000,1,1,0,train
935,473ff2df4cdc68b477de4a8816eded94,oxon hill,md,prince georges,foreign languages,high,high,2012-08-25 00:00:00.000000,2019-06-19 22:23:24.884365,supplies,287.6,125.0,2012-08-25 00:00:00.000000,1,0,0,train
936,4762afac8c9fa1a9a185ba4cf7f041e5,springdale,ar,washington,civics & government,highest,primary,2012-09-20 00:00:00.000000,2019-06-19 22:23:24.884365,books,296.05,25.0,2012-09-20 00:00:00.000000,0,0,0,train
937,4771f6b65c60845859c4bea41bb8e270,gardena,ca,los angeles,visual arts,high,primary,2012-02-01 00:00:00.000000,2019-06-19 22:23:24.884365,supplies,608.14,90.0,2012-02-01 00:00:00.000000,1,0,0,train
938,477b1804446a0a07a73c21f0183ff7d6,houston,tx,harris,environmental science,high,primary,2012-10-21 00:00:00.000000,2019-06-19 22:23:24.884365,supplies,1079.41,350.0,2012-10-21 00:00:00.000000,0,0,0,train
939,479f40be7ee35ecee45c7fea6408cc2f,san francisco,ca,san francisco,esl,moderate,primary,2012-10-11 00:00:00.000000,2019-06-19 22:23:24.884365,books,216.28,30.0,2012-10-11 00:00:00.000000,0,0,0,train
940,47ad8cd1c3dc7b061bb16d22946cb1ca,bronx,ny,bronx,history & geography,highest,high,2012-11-20 00:00:00.000000,2019-06-19 22:23:24.884365,technology,521.07,75.0,2012-11-20 00:00:00.000000,0,0,0,train
941,47dea0d958d6f1211c36a248101006df,charlotte,nc,mecklenburg,literacy,high,high,2012-02-19 00:00:00.000000,2019-06-19 22:23:24.884365,books,398.0,66.0,2012-02-19 00:00:00.000000,1,0,1,train
942,47ea07e01d0a2c4ce5b9d0306c9061e2,las vegas,nv,clark,literacy,highest,primary,2013-02-07 00:00:00.000000,2019-06-19 22:23:24.884365,books,1992.82,100.0,2013-02-07 00:00:00.000000,0,0,0,train
943,481858ad33f81c79dfd37335d4d291b2,los angeles,ca,los angeles,literature & writing,high,primary,2012-01-21 00:00:00.000000,2019-06-19 22:23:24.884365,technology,334.99,30.0,2012-01-21 00:00:00.000000,1,0,0,train
944,4818aebec9d947ae0be935e90118bf6b,lancaster,oh,fairfield,literacy,high,pre,2012-10-31 00:00:00.000000,2019-06-19 22:23:24.884365,other,208.75,24.0,2012-10-31 00:00:00.000000,0,0,0,train
945,4827659f5bcee76f7061fd93d5367103,rio rancho,nm,sandoval,mathematics,moderate,pre,2012-10-20 00:00:00.000000,2019-06-19 22:23:24.884365,supplies,296.74,22.0,2012-10-20 00:00:00.000000,1,0,0,train
946,4839431b636be59739fc4c867a4232b8,columbus,ga,muscogee,visual arts,moderate,primary,2012-03-16 00:00:00.000000,2019-06-19 22:23:24.884365,supplies,402.69,120.0,2012-03-16 00:00:00.000000,1,0,0,train
947,48a1a1ee7d9cc5e49a1eedce69279076,enfield,nc,halifax,gym & fitness,high,pre,2012-10-20 00:00:00.000000,2019-06-19 22:23:24.884365,technology,216.64,170.0,2012-10-20 00:00:00.000000,0,0,0,train
948,48ab2b4030b174aaec918142350982ec,morganton,nc,burke,music,high,primary,2013-01-24 00:00:00.000000,2019-06-19 22:23:24.884365,other,475.45,350.0,2013-01-24 00:00:00.000000,0,0,0,train
949,48ceb667ceeb39022d8eaef8eac8f6cc,las vegas,nv,clark,literacy,high,primary,2013-02-12 00:00:00.000000,2019-06-19 22:23:24.884365,technology,756.85,145.0,2013-02-12 00:00:00.000000,1,0,0,train
950,48cf72bee2e1946f9bf293618676964c,apollo beach,fl,hillsborough,literacy,high,primary,2012-07-07 00:00:00.000000,2019-06-19 22:23:24.884365,supplies,506.24,20.0,2012-07-07 00:00:00.000000,1,0,0,train
951,48f1dae46ffd202dcd9901b84ec918b9,fountain vly,ca,orange,literacy,moderate,primary,2012-05-24 00:00:00.000000,2019-06-19 22:23:24.884365,other,269.87,36.0,2012-05-24 00:00:00.000000,0,0,0,train
952,48f66a57950b9f3058e391e3cbf25332,brooklyn,ny,kings (brooklyn),esl,highest,middle,2013-01-25 00:00:00.000000,2019-06-19 22:23:24.884365,supplies,387.86,90.0,2013-01-25 00:00:00.000000,0,0,1,train
953,49071805bf9965852b084e24e0ee115b,van wert,oh,van wert,applied sciences,highest,high,2012-12-12 00:00:00.000000,2019-06-19 22:23:24.884365,technology,3581.82,160.0,2012-12-12 00:00:00.000000,0,0,0,train
954,490f8b81cb844e72073decc532e9da94,hollywood,fl,broward,literacy,highest,pre,2012-08-27 00:00:00.000000,2019-06-19 22:23:24.884365,books,535.07,21.0,2012-08-27 00:00:00.000000,1,0,0,train
955,491674b07fbbdd2e18843245c720f603,san fernando,ca,los angeles,early development,highest,pre,2012-02-04 00:00:00.000000,2019-06-19 22:23:24.884365,technology,1851.65,24.0,2012-02-04 00:00:00.000000,0,0,0,train
956,491cf2491e485543d91cc536006742b6,keaau,hi,hawaii,special needs,highest,high,2012-12-27 00:00:00.000000,2019-06-19 22:23:24.884365,technology,423.13,28.0,2012-12-27 00:00:00.000000,0,0,0,train
957,495e7593471d408acd11873a58b39e03,pekin,il,tazewell,literacy,high,middle,2012-09-04 00:00:00.000000,2019-06-19 22:23:24.884365,technology,517.13,26.0,2012-09-04 00:00:00.000000,0,0,0,train
958,4963e60e978cec91d120acd192bdc92d,sandy,ut,salt lake,mathematics,high,primary,2012-03-31 00:00:00.000000,2019-06-19 22:23:24.884365,technology,278.8,20.0,2012-03-31 00:00:00.000000,0,0,0,train
959,4968f1abefd9f2d9f44f26e7c9154ad6,dallas,tx,dallas,visual arts,highest,primary,2012-03-23 00:00:00.000000,2019-06-19 22:23:24.884365,supplies,419.82,369.0,2012-03-23 00:00:00.000000,0,0,0,train
960,497b7466d82e6ad76e5fb2c1ee301cc4,wading river,ny,suffolk,applied sciences,highest,middle,2012-05-07 00:00:00.000000,2019-06-19 22:23:24.884365,technology,976.19,9.0,2012-05-07 00:00:00.000000,0,0,0,train
961,49803dd02c3042f4f42f4956c4de7666,chicago,il,cook,literacy,highest,primary,2012-11-11 00:00:00.000000,2019-06-19 22:23:24.884365,technology,250.16,32.0,2012-11-11 00:00:00.000000,1,0,0,train
962,498831a57b5ab6f2d2e2ff50bbe9e82e,bell,ca,los angeles,literacy,highest,primary,2012-02-01 00:00:00.000000,2019-06-19 22:23:24.884365,technology,823.29,29.0,2012-02-01 00:00:00.000000,1,0,0,train
963,4991bd242164acbea40c556ac4b28779,charlotte,nc,mecklenburg,health & life science,highest,high,2012-09-08 00:00:00.000000,2019-06-19 22:23:24.884365,books,485.87,120.0,2012-09-08 00:00:00.000000,1,0,0,train
964,49c202a6ca03b9e38f939f582e4ebe91,magna,ut,salt lake,mathematics,high,primary,2013-04-06 00:00:00.000000,2019-06-19 22:23:24.884365,other,510.93,28.0,2013-04-06 00:00:00.000000,1,0,0,train
965,49c320c9cbe3e519d703a42fc2d9e4f4,pikeville,nc,wayne,history & geography,high,primary,2012-02-13 00:00:00.000000,2019-06-19 22:23:24.884365,technology,591.29,50.0,2012-02-13 00:00:00.000000,1,0,0,train
966,49cf8bbfd93cd28c90bd7821eb04ed2d,san anselmo,ca,marin,college & career prep,low,primary,2012-12-19 00:00:00.000000,2019-06-19 22:23:24.884365,technology,1090.78,25.0,2012-12-19 00:00:00.000000,0,0,0,train
967,49d86f3ca3527566645578dea7e969b6,saugus,ca,los angeles,history & geography,low,primary,2012-09-04 00:00:00.000000,2019-06-19 22:23:24.884365,books,247.74,32.0,2012-09-04 00:00:00.000000,1,0,0,train
968,4a15e97a32013f2edbe76313aa978238,dorchester,ma,suffolk,character education,highest,middle,2012-05-04 00:00:00.000000,2019-06-19 22:23:24.884365,trips,1265.15,140.0,2012-05-04 00:00:00.000000,0,0,0,train
969,4a2cabd2f1e82a7b6915ea4541dee0f9,grand prairie,tx,dallas,environmental science,highest,pre,2013-03-21 00:00:00.000000,2019-06-19 22:23:24.884365,supplies,311.06,24.0,2013-03-21 00:00:00.000000,0,1,0,train
970,4a3d79d874589d261141b9a0bffc207f,chester,sc,chester,literacy,highest,pre,2012-01-07 00:00:00.000000,2019-06-19 22:23:24.884365,other,206.76,27.0,2012-01-07 00:00:00.000000,0,0,0,train
971,4a8413bcfd247663a93342927e851f2d,los angeles,ca,los angeles,special needs,high,pre,2012-01-20 00:00:00.000000,2019-06-19 22:23:24.884365,other,919.46,35.0,2012-01-20 00:00:00.000000,1,0,0,train
972,4a8ce54dd83bee49faab0e874ac31114,moore,ok,cleveland,early development,high,pre,2012-07-04 00:00:00.000000,2019-06-19 22:23:24.884365,technology,550.0,22.0,2012-07-04 00:00:00.000000,0,0,0,train
973,4ab0546b35d8ee570c650ca73174046f,kent,wa,king,economics,high,middle,2013-01-22 00:00:00.000000,2019-06-19 22:23:24.884365,technology,965.05,29.0,2013-01-22 00:00:00.000000,0,0,0,train
974,4ab6b156224a6a03782e355023bb3899,brooklyn,ny,kings (brooklyn),literature & writing,highest,pre,2013-02-11 00:00:00.000000,2019-06-19 22:23:24.884365,supplies,165.41,24.0,2013-02-11 00:00:00.000000,0,0,0,train
975,4acf659f87b2c99588870753f946b5b0,greene,me,androscoggin,health & life science,moderate,pre,2012-03-19 00:00:00.000000,2019-06-19 22:23:24.884365,books,340.62,14.0,2012-03-19 00:00:00.000000,0,0,0,train
976,4aeb20296c5ea8e39632a69695f4896d,fenton,mi,genesee,early development,moderate,pre,2012-09-01 00:00:00.000000,2019-06-19 22:23:24.884365,other,392.33,25.0,2012-09-01 00:00:00.000000,0,0,0,train
977,4b47a89856db4f19d93fc18bddbde506,berkley,mi,oakland,literacy,moderate,pre,2013-01-25 00:00:00.000000,2019-06-19 22:23:24.884365,supplies,427.06,20.0,2013-01-25 00:00:00.000000,0,0,0,train
978,4bd06f81f6eb56283a303c8dca53e397,birmingham,al,jefferson,character education,highest,high,2012-02-06 00:00:00.000000,2019-06-19 22:23:24.884365,other,602.98,135.0,2012-02-06 00:00:00.000000,1,0,0,train
979,4bdb8c3395296bd8dac9b2f40ba98b74,hatfield,pa,montgomery,mathematics,moderate,primary,2013-03-07 00:00:00.000000,2019-06-19 22:23:24.884365,technology,589.12,24.0,2013-03-07 00:00:00.000000,0,0,0,train
980,4bed8449523372f452dc9e19374f7e53,coloma,mi,berrien,mathematics,high,primary,2012-09-30 00:00:00.000000,2019-06-19 22:23:24.884365,technology,755.12,26.0,2012-09-30 00:00:00.000000,0,0,0,train
981,4bf4491280d93bc91fd6a9aa22433240,philadelphia,pa,philadelphia,literature & writing,highest,primary,2012-02-06 00:00:00.000000,2019-06-19 22:23:24.884365,technology,710.41,80.0,2012-02-06 00:00:00.000000,0,0,0,train
982,4c14556670c6c602a862be381c32ea10,houston,tx,harris,mathematics,highest,primary,2012-11-21 00:00:00.000000,2019-06-19 22:23:24.884365,technology,849.44,38.0,2012-11-21 00:00:00.000000,0,0,0,train
983,4c6e1549d4d9953dd813cd88a0e1500b,chico,ca,butte,history & geography,high,high,2013-04-25 00:00:00.000000,2019-06-19 22:23:24.884365,technology,319.13,180.0,2013-04-25 00:00:00.000000,0,0,1,train
984,4c72dcf4694184aca57aee8640268261,staten island,ny,richmond (staten island),literacy,highest,high,2012-12-13 00:00:00.000000,2019-06-19 22:23:24.884365,technology,3581.82,272.0,2012-12-13 00:00:00.000000,0,0,1,train
985,4c7db87d71f2defc1740185559aff6e3,ridgeland,sc,jasper,nutrition,highest,high,2012-05-30 00:00:00.000000,2019-06-19 22:23:24.884365,supplies,1119.4,140.0,2012-05-30 00:00:00.000000,0,0,0,train
986,4c96951cd073be92f8ebdcc324f4431a,dallas,tx,dallas,special needs,highest,primary,2012-10-23 00:00:00.000000,2019-06-19 22:23:24.884365,technology,692.05,27.0,2012-10-23 00:00:00.000000,1,0,0,train
987,4c9ce8241aa55f80444c1103f6cafa5a,midwest city,ok,oklahoma,early development,high,pre,2012-09-30 00:00:00.000000,2019-06-19 22:23:24.884365,other,824.52,25.0,2012-09-30 00:00:00.000000,0,0,0,train
988,4cc558ef6e5b6a884155db39e1e41aba,cudahy,ca,los angeles,literacy,high,primary,2012-01-20 00:00:00.000000,2019-06-19 22:23:24.884365,supplies,983.08,25.0,2012-01-20 00:00:00.000000,1,0,0,train
989,4cc6a57e972828a6873f0e98d6fe78a0,modesto,ca,stanislaus,special needs,highest,high,2012-12-14 00:00:00.000000,2019-06-19 22:23:24.884365,technology,791.35,11.0,2012-12-14 00:00:00.000000,0,0,0,train
990,4cceaea8c391e807fb3d5633dd06aa83,evansdale,ia,black hawk,literacy,high,pre,2012-09-30 00:00:00.000000,2019-06-19 22:23:24.884365,supplies,850.32,21.0,2012-09-30 00:00:00.000000,0,0,0,train
991,4d362527ff9b8411436a32dae5f0dbb6,boca raton,fl,palm beach,mathematics,moderate,primary,2013-04-26 00:00:00.000000,2019-06-19 22:23:24.884365,supplies,507.56,20.0,2013-04-26 00:00:00.000000,1,0,0,train
992,4d5906420922134eacca25d5845e3eda,reseda,ca,los angeles,special needs,high,high,2012-02-02 00:00:00.000000,2019-06-19 22:23:24.884365,supplies,869.81,25.0,2012-02-02 00:00:00.000000,1,0,0,train
993,4d5c190cb3b8c3e85b44dd38af2111f8,pine bluff,ar,jefferson,economics,highest,high,2012-09-17 00:00:00.000000,2019-06-19 22:23:24.884365,supplies,575.96,125.0,2012-09-17 00:00:00.000000,1,0,0,train
994,4d608d04520e40eada6acf69dca4f53d,san jose,ca,santa clara,special needs,highest,pre,2012-12-09 00:00:00.000000,2019-06-19 22:23:24.884365,other,383.67,10.0,2012-12-09 00:00:00.000000,0,0,0,train
995,4d6ebb7efa01dabb05234f176b71af92,new orleans,la,orleans,literature & writing,highest,pre,2012-11-11 00:00:00.000000,2019-06-19 22:23:24.884365,books,462.61,108.0,2012-11-11 00:00:00.000000,0,1,0,train
996,4d81791dd7b4643777c6ea291dd55bd4,brooklyn,ny,kings (brooklyn),extracurricular,highest,primary,2013-01-06 00:00:00.000000,2019-06-19 22:23:24.884365,supplies,483.08,300.0,2013-01-06 00:00:00.000000,0,0,0,train
997,4d8ad302bfd803c2b9249aa36193d030,raleigh,nc,wake,literature & writing,moderate,primary,2012-02-12 00:00:00.000000,2019-06-19 22:23:24.884365,supplies,489.95,20.0,2012-02-12 00:00:00.000000,0,0,0,train
998,4dbaad6c6b5adf2d803406fc24bab68d,fullerton,ca,orange,mathematics,moderate,middle,2012-09-30 00:00:00.000000,2019-06-19 22:23:24.884365,technology,886.34,32.0,2012-09-30 00:00:00.000000,0,0,0,train
